index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
7221,28,blue-collar,single,secondary,0,53,yes,0,cellular,13,5,1,-1,0,unknown,0
7222,54,blue-collar,married,secondary,0,153,no,0,unknown,20,6,12,-1,0,unknown,0
7223,51,services,married,secondary,0,-467,no,0,unknown,9,6,5,-1,0,unknown,0
7224,44,blue-collar,divorced,primary,0,68,yes,0,unknown,27,5,1,-1,0,unknown,0
7225,26,self-employed,married,tertiary,0,219,no,0,cellular,4,5,5,-1,0,unknown,0
7226,59,housemaid,married,primary,0,182,no,0,cellular,30,4,1,86,1,failure,0
7227,27,blue-collar,married,primary,0,-413,no,1,unknown,27,6,6,-1,0,unknown,1
7228,50,admin.,divorced,secondary,0,202,no,1,cellular,17,11,1,-1,0,unknown,0
7229,58,unemployed,married,secondary,0,2690,no,0,cellular,7,8,2,-1,0,unknown,0
7230,31,student,single,secondary,0,334,yes,0,cellular,5,2,4,233,2,other,0
7231,28,blue-collar,married,secondary,0,2788,yes,0,unknown,6,6,2,-1,0,unknown,1
7232,48,retired,divorced,primary,0,666,yes,0,cellular,15,5,5,-1,0,unknown,0
7233,51,technician,divorced,unknown,0,3560,yes,0,cellular,30,7,6,-1,0,unknown,0
7234,56,retired,married,secondary,0,397,yes,0,unknown,23,5,1,-1,0,unknown,0
7235,47,management,divorced,tertiary,0,107,no,0,unknown,15,5,1,-1,0,unknown,0
7236,41,management,married,tertiary,0,8902,yes,0,cellular,20,4,3,249,5,failure,0
7237,26,services,single,secondary,0,38,no,0,telephone,28,8,3,-1,0,unknown,0
7238,48,blue-collar,married,secondary,0,1730,yes,0,cellular,4,2,1,178,2,failure,1
7239,39,technician,divorced,secondary,0,807,yes,1,cellular,13,5,1,260,6,failure,0
7240,34,admin.,single,secondary,0,266,yes,0,cellular,6,4,2,-1,0,unknown,0
7241,53,management,married,tertiary,0,811,no,0,cellular,28,1,3,-1,0,unknown,0
7242,34,management,single,tertiary,0,171,yes,0,cellular,7,5,1,294,1,failure,0
7243,33,housemaid,married,tertiary,0,98,yes,1,unknown,7,5,1,-1,0,unknown,0
7244,40,blue-collar,married,primary,0,1389,yes,0,cellular,9,2,5,-1,0,unknown,0
7245,46,management,married,tertiary,0,-267,no,0,unknown,23,5,3,-1,0,unknown,0
7246,58,unemployed,married,secondary,0,687,yes,0,cellular,7,8,1,99,2,success,1
7247,32,entrepreneur,married,unknown,0,73,yes,0,cellular,21,11,1,135,1,failure,0
7248,27,admin.,married,secondary,0,1595,no,0,cellular,29,12,2,197,2,success,1
7249,49,technician,married,secondary,0,3033,no,0,unknown,15,5,5,-1,0,unknown,0
7250,50,technician,married,secondary,0,-70,yes,1,cellular,28,1,2,191,1,failure,0
7251,51,housemaid,married,primary,0,0,yes,0,telephone,30,7,3,-1,0,unknown,0
7252,45,retired,single,tertiary,0,212,no,0,unknown,9,6,1,-1,0,unknown,0
7253,27,student,single,tertiary,0,5169,yes,0,cellular,3,9,1,466,3,success,1
7254,51,blue-collar,divorced,primary,0,602,yes,0,cellular,11,5,1,284,2,failure,0
7255,35,management,divorced,tertiary,0,146,no,0,cellular,6,8,2,-1,0,unknown,1
7256,28,services,single,secondary,0,1736,yes,0,unknown,29,5,3,-1,0,unknown,0
7257,57,retired,married,primary,0,341,yes,0,telephone,18,5,10,-1,0,unknown,0
7258,55,management,married,tertiary,0,5804,no,0,unknown,24,6,3,-1,0,unknown,0
7259,69,retired,married,primary,0,579,no,0,cellular,14,8,1,-1,0,unknown,0
7260,46,management,married,secondary,0,0,no,0,cellular,18,11,1,-1,0,unknown,1
7261,58,retired,married,secondary,0,13,no,0,cellular,7,8,4,-1,0,unknown,0
7262,34,technician,married,secondary,0,800,yes,0,cellular,14,7,3,-1,0,unknown,0
7263,45,admin.,divorced,secondary,0,984,yes,0,unknown,8,5,5,-1,0,unknown,0
7264,54,management,single,tertiary,0,0,no,0,telephone,5,6,4,-1,0,unknown,0
7265,50,technician,divorced,secondary,0,8,no,0,cellular,2,2,2,5,1,other,0
7266,32,management,single,tertiary,0,1169,yes,0,unknown,21,5,2,-1,0,unknown,0
7267,49,blue-collar,married,primary,0,1032,yes,0,unknown,2,6,5,-1,0,unknown,0
7268,38,services,married,secondary,0,2289,no,0,unknown,18,6,5,-1,0,unknown,0
7269,59,retired,divorced,secondary,0,23,no,0,cellular,7,7,1,-1,0,unknown,0
7270,47,retired,divorced,secondary,0,0,no,0,unknown,19,6,1,-1,0,unknown,0
7271,45,admin.,married,secondary,0,5346,yes,1,unknown,21,10,1,-1,0,unknown,1
7272,38,services,divorced,secondary,0,76,yes,0,cellular,17,4,2,-1,0,unknown,0
7273,54,self-employed,divorced,tertiary,0,3952,no,0,unknown,6,6,6,-1,0,unknown,0
7274,58,management,single,tertiary,0,1387,yes,0,unknown,5,5,5,-1,0,unknown,0
7275,45,management,divorced,tertiary,0,-96,no,1,cellular,20,8,2,-1,0,unknown,0
7276,33,admin.,single,secondary,0,572,yes,0,cellular,14,4,1,74,2,failure,1
7277,40,technician,single,secondary,0,822,yes,1,cellular,29,1,2,245,3,failure,0
7278,34,technician,married,secondary,0,656,yes,0,cellular,15,5,7,372,1,other,0
7279,60,retired,married,secondary,0,404,no,0,cellular,21,8,2,-1,0,unknown,0
7280,34,entrepreneur,married,tertiary,0,412,yes,1,cellular,8,7,1,-1,0,unknown,0
7281,32,self-employed,married,tertiary,0,1464,no,0,telephone,14,8,2,-1,0,unknown,0
7282,45,blue-collar,divorced,secondary,0,9,yes,0,unknown,16,5,6,-1,0,unknown,0
7283,39,admin.,single,tertiary,0,2600,yes,0,unknown,17,6,1,-1,0,unknown,0
7284,28,admin.,single,secondary,0,-126,no,1,cellular,8,7,4,-1,0,unknown,0
7285,31,blue-collar,single,primary,0,817,yes,0,cellular,17,4,1,-1,0,unknown,0
7286,35,management,married,tertiary,0,1631,yes,0,unknown,21,5,2,-1,0,unknown,0
7287,55,housemaid,divorced,primary,0,2014,no,0,unknown,17,6,2,-1,0,unknown,0
7288,32,unemployed,single,primary,1,0,no,0,cellular,21,11,1,-1,0,unknown,0
7289,29,management,married,tertiary,0,1366,yes,0,cellular,29,1,2,245,3,failure,0
7290,40,retired,married,primary,0,407,yes,0,cellular,2,2,1,271,1,failure,0
7291,22,student,single,secondary,0,241,yes,0,cellular,13,5,1,-1,0,unknown,0
7292,39,blue-collar,married,secondary,0,0,yes,0,cellular,15,7,4,-1,0,unknown,0
7293,41,services,married,secondary,0,1836,yes,1,cellular,15,4,1,-1,0,unknown,0
7294,38,technician,married,secondary,0,0,yes,1,cellular,15,7,4,-1,0,unknown,0
7295,56,housemaid,divorced,primary,0,61,no,0,cellular,2,6,1,-1,0,unknown,0
7296,25,blue-collar,single,secondary,0,579,yes,0,unknown,28,5,4,-1,0,unknown,0
7297,34,blue-collar,single,primary,0,246,no,0,unknown,3,6,5,-1,0,unknown,0
7298,45,services,married,secondary,0,-158,yes,0,telephone,29,7,1,-1,0,unknown,0
7299,40,technician,married,secondary,0,109,no,0,unknown,20,6,22,-1,0,unknown,0
7300,51,management,married,tertiary,0,0,no,0,cellular,22,8,2,-1,0,unknown,0
7301,27,technician,single,tertiary,0,149,no,1,cellular,30,1,1,-1,0,unknown,0
7302,30,services,married,secondary,0,0,yes,0,unknown,9,5,1,-1,0,unknown,0
7303,24,technician,single,secondary,0,246,yes,1,cellular,15,5,1,-1,0,unknown,0
7304,31,blue-collar,single,secondary,0,369,yes,1,unknown,27,5,8,-1,0,unknown,0
7305,53,blue-collar,single,primary,0,210,yes,0,cellular,15,5,1,368,1,failure,0
7306,32,admin.,married,secondary,0,337,no,0,cellular,15,5,3,368,1,failure,0
7307,34,management,single,tertiary,0,2279,no,0,cellular,13,8,1,-1,0,unknown,0
7308,39,services,married,unknown,0,-516,yes,0,unknown,9,5,2,-1,0,unknown,0
7309,35,technician,single,tertiary,0,303,no,0,cellular,13,8,2,-1,0,unknown,0
7310,44,technician,married,primary,0,4389,no,0,cellular,29,7,1,-1,0,unknown,0
7311,41,blue-collar,married,secondary,0,1449,yes,0,cellular,19,11,1,-1,0,unknown,0
7312,42,technician,married,unknown,0,-401,yes,0,telephone,29,8,2,-1,0,unknown,0
7313,58,management,married,tertiary,0,3948,no,1,cellular,13,8,1,-1,0,unknown,0
7314,33,management,married,secondary,0,609,yes,0,unknown,21,5,2,-1,0,unknown,0
7315,45,entrepreneur,divorced,tertiary,0,-395,yes,0,unknown,13,5,1,-1,0,unknown,1
7316,50,blue-collar,married,secondary,0,16,yes,0,cellular,7,5,1,356,11,failure,0
7317,27,blue-collar,single,tertiary,0,567,no,0,cellular,26,5,3,182,3,success,1
7318,40,blue-collar,married,primary,0,-7,yes,0,unknown,6,5,2,-1,0,unknown,0
7319,55,retired,married,primary,0,628,no,1,cellular,6,8,2,-1,0,unknown,0
7320,52,self-employed,married,primary,0,-107,yes,1,unknown,20,6,2,-1,0,unknown,0
7321,54,management,single,tertiary,0,0,yes,0,unknown,3,6,1,-1,0,unknown,0
7322,39,services,married,secondary,0,554,yes,0,cellular,14,4,1,-1,0,unknown,0
7323,51,admin.,married,primary,0,2281,yes,1,unknown,5,6,1,-1,0,unknown,0
7324,40,self-employed,married,secondary,1,-754,yes,1,unknown,3,6,3,-1,0,unknown,1
7325,47,retired,married,secondary,0,2383,no,0,unknown,9,6,1,-1,0,unknown,0
7326,51,blue-collar,married,secondary,0,518,yes,0,cellular,12,5,1,-1,0,unknown,1
7327,31,blue-collar,married,primary,0,1644,no,0,cellular,5,6,3,-1,0,unknown,0
7328,42,technician,married,secondary,0,-356,yes,1,cellular,5,8,1,-1,0,unknown,0
7329,44,self-employed,married,tertiary,0,134,no,0,cellular,28,8,4,-1,0,unknown,0
7330,30,management,married,tertiary,0,4145,yes,1,cellular,18,7,1,-1,0,unknown,0
7331,61,retired,married,secondary,0,195,yes,1,unknown,6,5,1,-1,0,unknown,0
7332,25,admin.,married,secondary,0,894,yes,0,unknown,28,5,1,-1,0,unknown,0
7333,43,technician,single,secondary,0,799,yes,1,unknown,29,5,3,-1,0,unknown,0
7334,59,retired,married,primary,0,2568,no,0,cellular,20,8,5,-1,0,unknown,0
7335,37,services,married,secondary,0,-58,yes,0,unknown,16,6,3,-1,0,unknown,0
7336,54,management,married,primary,1,0,yes,1,cellular,6,5,1,-1,0,unknown,0
7337,42,blue-collar,married,secondary,0,-755,yes,1,unknown,2,6,1,-1,0,unknown,0
7338,39,admin.,divorced,secondary,0,2610,no,0,unknown,6,6,5,-1,0,unknown,0
7339,31,student,single,tertiary,0,2030,yes,0,cellular,14,5,2,351,2,failure,0
7340,45,blue-collar,married,primary,1,153,no,1,cellular,18,7,9,-1,0,unknown,0
7341,29,blue-collar,single,secondary,0,218,no,0,cellular,7,7,2,-1,0,unknown,0
7342,34,services,married,secondary,0,-118,yes,0,cellular,12,5,1,-1,0,unknown,0
7343,41,admin.,divorced,secondary,0,-106,yes,0,unknown,2,6,3,-1,0,unknown,0
7344,38,blue-collar,married,secondary,0,205,yes,0,unknown,3,6,1,-1,0,unknown,0
7345,34,technician,married,secondary,0,149,yes,0,unknown,29,5,2,-1,0,unknown,0
7346,32,technician,married,secondary,0,6172,yes,0,cellular,4,2,1,-1,0,unknown,0
7347,32,management,single,tertiary,0,1625,yes,0,cellular,19,8,6,-1,0,unknown,0
7348,45,housemaid,married,secondary,0,258,yes,0,cellular,16,7,2,-1,0,unknown,0
7349,30,admin.,single,secondary,0,4925,yes,0,cellular,21,11,1,-1,0,unknown,0
7350,30,services,married,secondary,0,699,yes,0,unknown,29,5,1,-1,0,unknown,0
7351,44,entrepreneur,married,tertiary,0,0,yes,0,unknown,9,7,1,-1,0,unknown,0
7352,31,technician,single,secondary,0,550,yes,1,telephone,11,5,1,-1,0,unknown,0
7353,31,admin.,single,secondary,0,98,yes,0,unknown,5,5,2,-1,0,unknown,0
7354,53,admin.,married,secondary,0,10541,no,0,cellular,9,11,1,-1,0,unknown,1
7355,29,blue-collar,married,secondary,0,246,yes,0,cellular,28,7,5,-1,0,unknown,0
7356,42,technician,married,secondary,0,3082,no,0,cellular,11,9,1,-1,0,unknown,1
7357,36,technician,single,secondary,0,7503,yes,0,unknown,4,6,1,-1,0,unknown,0
7358,47,blue-collar,married,secondary,0,0,yes,0,cellular,9,2,4,180,2,other,0
7359,29,blue-collar,single,primary,0,950,yes,0,unknown,4,6,3,-1,0,unknown,0
7360,26,services,single,secondary,0,1700,yes,0,cellular,7,5,5,-1,0,unknown,0
7361,34,technician,married,secondary,0,268,no,0,cellular,11,8,4,-1,0,unknown,0
7362,40,self-employed,married,tertiary,0,1126,yes,0,unknown,16,5,4,-1,0,unknown,0
7363,29,blue-collar,single,secondary,0,180,no,0,cellular,12,1,2,-1,0,unknown,0
7364,57,retired,married,primary,0,3123,yes,0,unknown,15,5,1,-1,0,unknown,0
7365,30,services,single,tertiary,0,3516,yes,0,unknown,29,5,4,-1,0,unknown,0
7366,49,admin.,married,secondary,0,182,yes,0,cellular,2,4,1,331,2,failure,0
7367,36,services,married,secondary,0,138,yes,0,cellular,8,5,3,-1,0,unknown,0
7368,31,management,married,tertiary,0,1224,yes,1,cellular,24,7,2,-1,0,unknown,1
7369,34,management,single,tertiary,0,2835,yes,0,cellular,12,8,2,-1,0,unknown,0
7370,36,management,divorced,tertiary,0,-252,yes,0,cellular,7,5,2,293,1,other,0
7371,33,services,married,secondary,0,386,no,0,cellular,12,5,1,181,5,success,1
7372,47,unemployed,married,primary,0,798,no,0,cellular,20,8,2,-1,0,unknown,0
7373,30,technician,single,secondary,0,1572,yes,1,unknown,23,5,3,-1,0,unknown,0
7374,43,management,married,tertiary,0,0,no,0,telephone,17,10,1,-1,0,unknown,0
7375,48,management,divorced,tertiary,0,-244,yes,0,unknown,5,5,1,-1,0,unknown,0
7376,53,blue-collar,married,primary,0,1138,yes,0,cellular,6,8,2,-1,0,unknown,0
7377,37,entrepreneur,single,tertiary,0,65,no,0,cellular,21,11,10,113,4,failure,0
7378,37,management,single,tertiary,0,0,yes,0,cellular,13,5,1,344,1,failure,0
7379,36,services,divorced,secondary,0,-290,yes,1,unknown,7,5,1,-1,0,unknown,0
7380,28,blue-collar,married,secondary,0,1021,yes,0,cellular,20,4,2,326,1,other,0
7381,27,management,single,tertiary,0,317,no,0,cellular,9,2,3,-1,0,unknown,0
7382,46,blue-collar,married,secondary,0,66,yes,0,cellular,12,5,1,364,3,failure,0
7383,40,management,single,secondary,0,269,no,0,unknown,5,6,1,-1,0,unknown,0
7384,33,technician,married,tertiary,0,4401,no,0,cellular,30,4,1,-1,0,unknown,1
7385,52,services,married,secondary,0,3241,yes,0,unknown,13,5,1,-1,0,unknown,0
7386,26,blue-collar,single,secondary,0,177,no,1,unknown,4,7,1,-1,0,unknown,0
7387,34,technician,married,secondary,0,50,no,0,cellular,11,8,3,-1,0,unknown,0
7388,44,management,married,tertiary,0,1954,no,0,cellular,2,6,1,-1,0,unknown,1
7389,56,management,married,tertiary,0,3120,yes,0,cellular,7,8,2,-1,0,unknown,0
7390,57,management,divorced,tertiary,0,2549,no,0,cellular,17,7,2,-1,0,unknown,0
7391,48,admin.,married,secondary,0,344,no,0,cellular,30,4,1,86,2,other,0
7392,42,blue-collar,divorced,primary,1,78,yes,0,cellular,7,5,2,-1,0,unknown,0
7393,33,management,married,secondary,0,-14,yes,0,cellular,20,4,3,-1,0,unknown,0
7394,39,technician,married,secondary,0,616,no,0,telephone,8,12,1,-1,0,unknown,0
7395,41,admin.,married,secondary,0,3138,no,0,cellular,14,9,1,398,1,failure,1
7396,32,technician,married,secondary,0,342,yes,0,cellular,29,7,3,-1,0,unknown,0
7397,45,entrepreneur,married,secondary,0,781,no,1,cellular,17,11,2,126,2,failure,1
7398,30,management,single,tertiary,0,640,no,0,cellular,6,2,4,213,2,failure,0
7399,38,blue-collar,married,secondary,0,164,yes,0,unknown,7,5,2,-1,0,unknown,0
7400,31,technician,single,tertiary,0,26,no,0,cellular,21,8,4,-1,0,unknown,0
7401,26,services,single,secondary,0,47,yes,0,cellular,22,7,1,-1,0,unknown,0
7402,30,management,single,tertiary,0,4210,no,0,cellular,12,8,4,-1,0,unknown,1
7403,46,management,single,tertiary,0,2223,no,0,unknown,12,6,3,-1,0,unknown,0
7404,26,management,single,tertiary,0,1274,yes,0,cellular,9,3,1,-1,0,unknown,0
7405,38,blue-collar,married,secondary,0,475,yes,0,cellular,5,2,1,-1,0,unknown,0
7406,27,admin.,single,secondary,0,298,no,0,cellular,4,2,3,-1,0,unknown,0
7407,53,management,divorced,tertiary,0,195,yes,0,unknown,29,5,1,-1,0,unknown,0
7408,35,admin.,married,secondary,0,788,yes,0,unknown,26,5,1,-1,0,unknown,0
7409,35,admin.,divorced,secondary,0,579,yes,0,unknown,23,5,3,-1,0,unknown,0
7410,35,blue-collar,married,secondary,0,280,yes,1,cellular,31,7,50,-1,0,unknown,0
7411,34,housemaid,married,primary,0,-1,yes,0,cellular,9,7,1,-1,0,unknown,0
7412,30,student,single,secondary,0,685,no,0,telephone,10,3,2,-1,0,unknown,0
7413,35,unemployed,married,primary,0,494,yes,0,unknown,15,5,4,-1,0,unknown,0
7414,59,retired,married,primary,1,-488,no,1,unknown,6,6,1,-1,0,unknown,0
7415,29,technician,single,secondary,0,590,no,0,cellular,25,5,1,-1,0,unknown,1
7416,31,admin.,single,secondary,0,378,no,0,cellular,23,7,2,-1,0,unknown,0
7417,56,retired,married,primary,0,3149,no,0,cellular,7,8,3,-1,0,unknown,0
7418,43,services,married,tertiary,0,2764,no,0,cellular,11,8,2,-1,0,unknown,0
7419,45,self-employed,married,secondary,0,140,yes,0,cellular,6,8,3,-1,0,unknown,0
7420,37,blue-collar,married,secondary,0,0,yes,0,cellular,15,7,2,-1,0,unknown,0
7421,45,management,divorced,tertiary,0,6200,no,0,cellular,29,7,2,-1,0,unknown,0
7422,37,technician,married,secondary,0,720,yes,0,cellular,8,4,3,-1,0,unknown,0
7423,37,management,married,tertiary,0,0,yes,0,cellular,11,5,2,-1,0,unknown,0
7424,37,management,married,tertiary,0,4174,no,0,cellular,22,4,5,-1,0,unknown,0
7425,35,management,married,tertiary,0,354,no,1,cellular,9,2,4,12,2,other,0
7426,42,blue-collar,married,secondary,0,205,yes,1,unknown,29,5,2,-1,0,unknown,0
7427,32,management,single,tertiary,0,0,no,0,cellular,8,8,4,-1,0,unknown,0
7428,32,blue-collar,married,primary,0,1903,yes,0,unknown,23,5,3,-1,0,unknown,0
7429,35,housemaid,married,secondary,0,738,yes,0,cellular,5,5,9,-1,0,unknown,0
7430,48,blue-collar,married,secondary,1,0,yes,1,cellular,7,5,1,-1,0,unknown,0
7431,37,admin.,married,secondary,0,1314,yes,0,cellular,21,8,1,91,10,failure,0
7432,39,technician,married,secondary,0,-112,no,1,cellular,11,8,2,-1,0,unknown,0
7433,24,blue-collar,single,secondary,0,167,no,1,cellular,25,5,1,96,2,success,1
7434,51,technician,married,secondary,0,313,no,1,cellular,8,7,1,-1,0,unknown,0
7435,30,management,single,tertiary,0,218,no,0,unknown,3,6,1,-1,0,unknown,0
7436,28,admin.,single,tertiary,0,14,no,0,cellular,1,6,1,-1,0,unknown,0
7437,38,management,married,tertiary,0,106,no,0,cellular,2,2,1,-1,0,unknown,0
7438,48,admin.,single,secondary,0,96,yes,0,unknown,8,5,1,-1,0,unknown,0
7439,32,services,married,secondary,0,-489,yes,1,cellular,18,5,1,180,3,failure,0
7440,61,management,married,tertiary,0,6016,no,0,cellular,4,11,1,275,3,success,0
7441,31,technician,married,secondary,0,585,yes,0,telephone,11,11,1,-1,0,unknown,0
7442,47,blue-collar,divorced,secondary,1,-535,yes,0,cellular,30,7,2,-1,0,unknown,0
7443,34,admin.,married,secondary,0,148,yes,0,cellular,11,5,2,-1,0,unknown,0
7444,56,management,divorced,tertiary,0,55,no,1,cellular,25,7,2,-1,0,unknown,0
7445,36,blue-collar,married,secondary,0,777,yes,0,cellular,6,5,3,-1,0,unknown,0
7446,35,technician,single,secondary,0,391,no,0,cellular,21,11,1,-1,0,unknown,0
7447,57,management,divorced,tertiary,0,1016,yes,0,cellular,29,1,2,234,5,failure,0
7448,42,technician,single,secondary,0,-15,no,0,unknown,25,6,1,-1,0,unknown,0
7449,29,management,single,secondary,0,-105,yes,0,unknown,27,5,3,-1,0,unknown,0
7450,59,technician,married,secondary,0,0,yes,1,unknown,28,5,1,-1,0,unknown,0
7451,33,management,single,tertiary,0,794,no,0,unknown,25,6,1,-1,0,unknown,0
7452,41,technician,married,unknown,0,254,yes,0,unknown,8,5,1,-1,0,unknown,0
7453,38,technician,married,secondary,0,300,no,0,cellular,29,8,5,-1,0,unknown,0
7454,27,blue-collar,single,secondary,0,0,yes,0,unknown,7,5,4,-1,0,unknown,0
7455,39,management,married,tertiary,0,12855,yes,0,cellular,19,11,4,173,1,failure,0
7456,29,management,single,tertiary,0,15459,no,0,cellular,18,2,7,-1,0,unknown,1
7457,41,housemaid,single,secondary,0,2184,no,0,cellular,19,11,1,153,2,failure,0
7458,39,self-employed,married,tertiary,0,1492,yes,0,cellular,25,7,1,-1,0,unknown,0
7459,30,technician,divorced,secondary,0,3028,yes,0,cellular,28,8,5,-1,0,unknown,0
7460,60,technician,married,primary,0,2301,no,0,cellular,28,4,2,-1,0,unknown,0
7461,34,technician,married,secondary,0,0,no,0,cellular,5,8,2,-1,0,unknown,0
7462,43,management,married,tertiary,0,696,no,0,cellular,14,8,8,-1,0,unknown,0
7463,32,blue-collar,single,secondary,0,2696,yes,0,cellular,8,5,6,169,3,failure,0
7464,30,unemployed,single,primary,0,1,no,0,cellular,18,11,2,-1,0,unknown,0
7465,46,blue-collar,single,secondary,0,324,yes,0,unknown,30,5,6,-1,0,unknown,0
7466,28,technician,single,tertiary,0,102,no,0,cellular,28,1,2,-1,0,unknown,0
7467,50,admin.,divorced,secondary,0,124,yes,1,cellular,14,5,2,289,19,failure,0
7468,30,admin.,single,tertiary,0,305,no,0,cellular,4,2,2,-1,0,unknown,1
7469,25,admin.,single,tertiary,0,760,yes,0,cellular,27,2,2,-1,0,unknown,0
7470,60,retired,married,secondary,0,2060,no,0,cellular,29,6,4,95,4,failure,0
7471,33,technician,married,secondary,0,3071,yes,1,cellular,21,7,1,-1,0,unknown,0
7472,26,admin.,single,tertiary,0,1100,yes,0,cellular,21,7,1,-1,0,unknown,0
7473,40,blue-collar,married,secondary,0,-60,yes,0,cellular,21,7,1,-1,0,unknown,0
7474,58,entrepreneur,single,tertiary,1,6162,no,1,telephone,3,2,1,-1,0,unknown,0
7475,27,unemployed,single,secondary,0,771,no,0,cellular,21,10,1,302,3,other,1
7476,68,retired,married,primary,0,2301,no,0,cellular,14,8,3,120,1,failure,0
7477,50,blue-collar,divorced,primary,0,-19,yes,0,cellular,21,7,11,-1,0,unknown,0
7478,43,services,married,primary,0,-88,yes,1,cellular,21,11,2,-1,0,unknown,0
7479,48,unemployed,divorced,secondary,0,201,no,0,cellular,10,11,1,91,1,success,1
7480,41,admin.,married,secondary,0,14968,no,0,cellular,23,7,4,-1,0,unknown,1
7481,42,technician,married,secondary,0,2,no,0,unknown,29,5,2,-1,0,unknown,0
7482,53,blue-collar,married,secondary,0,1626,no,0,unknown,9,6,1,-1,0,unknown,0
7483,41,technician,married,secondary,0,-329,no,0,telephone,5,2,8,238,9,other,0
7484,36,admin.,single,secondary,0,3457,no,0,unknown,19,5,4,-1,0,unknown,0
7485,40,technician,married,secondary,0,240,no,0,unknown,12,6,4,-1,0,unknown,0
